item_id,a,b,c
0,3.950000000000001,-3.0,0.0
1,3.950000000000001,-2.7272727272727275,0.0
2,3.950000000000001,-2.4545454545454546,0.0
3,3.950000000000001,-2.1818181818181817,0.0
4,3.950000000000001,-1.9090909090909092,0.0
5,3.950000000000001,-1.6363636363636365,0.0
6,3.950000000000001,-1.3636363636363638,0.0
7,3.950000000000001,-1.090909090909091,0.0
8,3.950000000000001,-0.8181818181818183,0.0
9,3.950000000000001,-0.5454545454545459,0.0
11,3.950000000000001,-0.2727272727272729,0.0
12,3.950000000000001,0.0,0.0
13,3.950000000000001,0.2727272727272725,0.0
14,3.950000000000001,0.545454545454545,0.0
15,3.950000000000001,0.8181818181818179,0.0
16,3.950000000000001,1.0909090909090908,0.0
17,3.950000000000001,1.363636363636363,0.0
18,3.950000000000001,1.6363636363636358,0.0
19,3.950000000000001,1.9090909090909085,0.0
23,3.950000000000001,2.1818181818181817,0.0
26,3.950000000000001,2.454545454545454,0.0
20,3.950000000000001,2.727272727272726,0.0
10,3.950000000000001,3.0,0.0
