"item_id","a","b","c"
"2",1.80642696812367,-2.97857544323789,0
"3",2.38410504983737,-3.03424959386054,0
"4",1.73812247044942,-2.67131239263881,0
"5",1.85414884001801,-1.98664364829,0
"6",2.07280801120734,-1.29549663465827,0
"7",2.78098392769502,-1.10582218397462,0
"8",2.91320220429956,-0.844614445511026,0
"9",3.16727871279377,-0.767331300968459,0
"10",3.56036023406699,-0.534388001416365,0
"11",3.356185777675,0.0735151513962049,0
"12",3.53057376028914,0.457398961106957,0
"13",3.19207141366698,0.512018059037736,0
"14",3.72745963160761,0.657170514662413,0
"15",5.24384844070909,0.609099213445006,0
"16",6.90444718727003,0.541319138094384,0
"17",4.39556703627516,0.941849270305787,0
"18",5.16453575963122,1.02670193168645,0
"19",5.6343758677972,1.20710936056622,0
"20",5.12008873690587,1.48497190577081,0
"21",5.78570771471958,1.67279042832421,0
"22",10.2919706691883,1.4115908808876,0
"23",10.4197141872638,1.56881012709268,0
"24",12.0603527841683,1.61801479033214,0
"25",11.9852088221653,1.7619820722345,0
"26",14.5423538625521,1.7775716674512,0
"27",10.2886290600808,2.0148346958436,0
"28",12.3367757488482,1.90834926302152,0
