"item_id","a","b","c"
"2",24.8172001516401,-3.40690102945654,0
"3",24.8609347449667,-3.28161087140188,0
"4",26.7354374072122,-2.62632228985116,0
"5",20.9163728037609,-2.3067702527022,0
"6",27.3158232202476,-1.4980490598569,0
"7",25.2590148452925,-1.18857345987,0
"8",16.2415034585698,-0.541797285427673,0
"9",19.0329383927696,0.0760759614139034,0
"10",34.1535513417309,0.581240413714819,0
"11",60.7039995226789,0.817459297815988,0
"12",60.7547461478745,1.00008904027462,0
"13",97.717253039897,1.09678305018286,0
"14",61.8402818706906,1.18814881738519,0
"15",60.0467989148508,1.22452809674279,0
