"participant_id","ability"
"299153",-0.0880891781417981
"303267",-0.3775911751755
"326141",-0.0880891781417981
"326143",-0.3775911751755
"334746",3.71047887322697
"336340",1.29699465935002
"340675",-1.32003781595262
"346169",-0.804500479982864
"358276",0.771485395892693
"360360",0.118876584295627
"365721",0.259830620365293
"386012",-0.804500479982864
"394127",-0.0880891781417981
"401103",1.55018510662664
"442236",0.633809609246085
"451458",-0.0880891781417981
"456167",-0.0880891781417981
"456517",3.20948524741802
"459952",0.259830620365293
"475266",-1.32003781595262
"475578",4.57045571850886
"501020",-0.0880891781417981
"501061",-0.3775911751755
"502147",0.771485395892693
"503633",-2.38882319352213
"509128",-0.804500479982864
"514385",-0.804500479982864
"522616",-0.804500479982864
"529525",-0.804500479982864
"530230",-1.87782353071509
"536350",0.633809609246085
"537795",-0.804500479982864
"542352",0.259830620365293
"544044",0.771485395892693
"553564",-0.3775911751755
"554333",-1.87782353071509
"555136",-0.804500479982864
"556636",0.633809609246085
"558029",-0.0880891781417981
"560397",-0.3775911751755
"560606",-0.804500479982864
"560668",-1.32003781595262
"564383",-0.804500479982864
"569301",-1.32003781595262
"569990",-0.0880891781417981
"578659",-0.804500479982864
"579623",-0.0880891781417981
"579627",0.259830620365293
"579676",0.118876584295627
"587683",1.00523390810903
"588960",-0.0880891781417981
"590816",0.771485395892693
"591098",-0.0880891781417981
"591380",0.259830620365293
"593529",0.259830620365293
"593548",-0.0880891781417981
"594805",-0.0880891781417981
"595159",2.05920718772245
"598044",0.51034445574599
"599858",-0.804500479982864
"600362",1.55018510662664
"601166",-0.0880891781417981
"601406",-1.32003781595262
"601942",-0.3775911751755
"602249",1.29699465935002
"604443",0.51034445574599
"607462",0.8574379368462
"607756",0.118876584295627
"608554",0.259830620365293
"612362",1.67687239835305
"614546",0.633809609246085
"616942",-0.804500479982864
"617502",1.55018510662664
"620335",-1.32003781595262
"623895",0.633809609246085
"628320",0.8574379368462
"635695",-0.804500479982864
"635811",-0.3775911751755
"637510",0.259830620365293
"639088",1.55018510662664
"639603",-0.804500479982864
"642661",-0.3775911751755
"648815",0.955282288136559
"649083",0.118876584295627
"651099",1.00523390810903
"651565",0.259830620365293
"652594",0.633809609246085
"656017",-1.32003781595262
"658976",-1.87782353071509
"661223",1.67687239835305
"661684",1.01799909210307
"662712",-0.804500479982864
"662724",-1.32003781595262
"668623",-0.3775911751755
"670159",-0.3775911751755
"670383",-0.3775911751755
"672027",-0.804500479982864
"673007",0.771485395892693
"674010",0.118876584295627
"675066",1.00523390810903
"680253",-0.3775911751755
"680963",-1.32003781595262
"684059",-0.0880891781417981
"684411",0.51034445574599
"685379",1.16963624566219
"685900",-1.32003781595262
"686230",0.118876584295627
"686597",-1.32003781595262
"686606",-1.32003781595262
"687883",-1.32003781595262
"688584",-0.3775911751755
"688877",0.118876584295627
"688893",-0.0880891781417981
"689450",0.259830620365293
"689531",0.51034445574599
"689866",-0.0880891781417981
"689989",0.8574379368462
"690926",-0.0880891781417981
"691267",-0.804500479982864
"691344",0.118876584295627
"691356",0.51034445574599
"691359",-0.3775911751755
"691543",-0.804500479982864
"691560",-0.3775911751755
"691568",-0.804500479982864
"691582",-0.804500479982864
"691621",0.373441981859677
"691626",-0.804500479982864
"691786",-0.0880891781417981
"691787",0.373441981859677
"691788",0.373441981859677
"691789",2.75588396980937
"691793",-0.804500479982864
"691797",-0.3775911751755
"691798",0.259830620365293
"691799",0.259830620365293
"691804",0.118876584295627
"691805",-0.3775911751755
"691807",1.00523390810903
"691809",2.05920718772245
"691810",0.955282288136559
"691812",-0.3775911751755
"691815",0.118876584295627
"691816",-0.0880891781417981
"691819",-0.3775911751755
"691820",0.51034445574599
"691821",-0.804500479982864
"691822",-0.3775911751755
"691823",-0.3775911751755
"691825",-0.3775911751755
"691826",2.24108384312888
"691827",-0.3775911751755
"691829",1.79697572971562
"691830",-0.3775911751755
"691831",-0.0880891781417981
"691833",-0.0880891781417981
"691834",0.955282288136559
"691835",0.51034445574599
"691840",-1.87782353071509
"691841",0.633809609246085
"691848",-1.32003781595262
"691850",-0.3775911751755
"691851",-0.804500479982864
"691852",-0.804500479982864
"691854",-0.804500479982864
"691855",-0.3775911751755
"691858",0.51034445574599
"691861",-0.0880891781417981
"691862",-0.0880891781417981
"691863",-0.0880891781417981
"691864",2.75588396980937
"691865",2.75588396980937
"691868",1.67687239835305
"691870",0.118876584295627
"691871",-0.0880891781417981
"691873",1.44911808288757
"691874",-0.3775911751755
"691876",1.00523390810903
"691879",0.633809609246085
"691883",-0.3775911751755
"691885",-0.0880891781417981
"691888",-0.3775911751755
"691890",-1.32003781595262
"691892",0.259830620365293
"691894",1.16963624566219
"691895",2.75588396980937
"691896",0.771485395892693
"691897",-0.804500479982864
"691901",-1.87782353071509
"691904",-0.0880891781417981
"691905",-0.3775911751755
"691906",-1.32003781595262
"691907",0.118876584295627
"691909",1.16963624566219
"691910",-0.0880891781417981
"691912",-0.0880891781417981
"691913",0.51034445574599
"691914",0.373441981859677
"691915",0.118876584295627
"691918",0.633809609246085
"691921",-0.804500479982864
"691922",0.259830620365293
"691924",0.955282288136559
"691925",1.16963624566219
"691926",0.771485395892693
"691927",0.955282288136559
"691928",-0.0880891781417981
"691929",1.16963624566219
"691931",-1.32003781595262
"691932",-0.3775911751755
"691935",4.00007953315463
"691936",-1.32003781595262
"691938",0.118876584295627
"691939",-1.32003781595262
"691942",-0.804500479982864
"691943",-0.3775911751755
"691944",0.633809609246085
"691945",2.24108384312888
"691946",-0.3775911751755
"691947",-0.3775911751755
"691949",1.29699465935002
"691950",-0.3775911751755
"691953",0.633809609246085
"691959",1.55018510662664
"691960",0.771485395892693
"691961",0.118876584295627
"691963",2.75588396980937
"691964",-0.0880891781417981
"691965",-1.32003781595262
"691966",-1.32003781595262
"691969",1.16963624566219
"691970",1.16963624566219
"691971",0.118876584295627
"691972",-0.804500479982864
"691977",-0.804500479982864
"692044",0.118876584295627
"692046",-0.3775911751755
"692049",-0.3775911751755
"692132",-1.32003781595262
"692159",-0.804500479982864
"692160",-0.0880891781417981
"692164",-0.804500479982864
"692166",-0.3775911751755
"692174",-0.0880891781417981
"692187",0.373441981859677
"692191",-0.804500479982864
"692192",-0.0880891781417981
"692198",-0.804500479982864
"692216",0.51034445574599
"692217",0.118876584295627
"692220",0.8574379368462
"692222",0.118876584295627
"692226",-1.87782353071509
"692227",0.259830620365293
"692228",-0.804500479982864
"692230",-0.3775911751755
"692236",-0.804500479982864
"692238",-1.87782353071509
"692249",-1.32003781595262
"692250",0.373441981859677
"692253",-0.0880891781417981
"692255",-0.804500479982864
"692260",0.8574379368462
"692269",-1.32003781595262
"692271",-0.804500479982864
"692276",-1.32003781595262
"692289",-1.87782353071509
"692293",0.118876584295627
"692298",-1.87782353071509
"692300",0.118876584295627
"692302",0.633809609246085
"692303",-0.0880891781417981
"692304",-0.3775911751755
"692308",1.29699465935002
"692310",-0.0880891781417981
"692312",-0.0880891781417981
"692313",-0.804500479982864
"692321",-0.3775911751755
"692323",-0.3775911751755
"692324",-1.32003781595262
"692328",0.373441981859677
"692329",0.373441981859677
"692332",2.6634234804122
"692356",0.955282288136559
"692358",0.771485395892693
"692359",-1.87782353071509
"692364",-0.804500479982864
"692367",0.118876584295627
"692368",0.633809609246085
"692373",-0.804500479982864
"692374",-0.3775911751755
"692380",1.00523390810903
"692387",0.118876584295627
"692426",0.259830620365293
"692428",-2.38882319352213
"692429",1.29699465935002
