participant_id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21
677102,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672099,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697861,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696633,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473362,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
658652,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687242,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657354,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688019,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661495,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
701057,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676665,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
691623,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537908,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694867,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664716,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
700783,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
661697,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
690879,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659748,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682614,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663296,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
666837,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690912,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694704,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
622205,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
662814,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
669008,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
681507,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690453,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
700520,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691661,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
663836,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465054,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678828,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699905,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684069,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675217,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662125,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
694583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
668442,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666405,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
668728,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703820,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700690,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685869,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670827,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
633515,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
703829,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697445,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692895,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647728,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702766,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
661227,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602294,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
