"participant_id","theta"
"P1",0.473920712193997
"P2",-0.436569451716405
"P3",0.231256881015258
"P4",1.22373576357501
"P5",0.388939253658175
"P6",0.191551084223592
"P7",-0.117990930129516
"P8",0.183294892410545
"P9",-0.436569451716405
"P10",-0.322192155336659
"P11",1.28491507436137
"P12",-0.727362103236299
"P13",-0.117990930129516
"P14",-1.22480491714151
"P15",1.47819735692975
"P16",0.191551084223592
"P17",0.388939253658175
"P18",-0.727362103236299
"P19",-0.436569451716405
"P20",-1.10722109264862
"P21",-1.10722109264862
"P22",-1.0372062048561
"P23",0.86338267683249
"P24",-0.450624720868982
"P25",2.03184448389657
"P26",-0.450624720868982
"P27",-0.450624720868982
"P28",0.737947417054893
"P29",-1.0372062048561
"P30",0.259850713651985
"P31",0.388939253658175
"P32",-0.450624720868982
"P33",0.388939253658175
"P34",-1.22480491714151
"P35",1.47819735692975
"P36",1.22373576357501
"P37",-1.6778336599615
"P38",1.30022807752047
"P39",1.47819735692975
"P40",1.26052381492754
"P41",0.231256881015258
"P42",0.246891732180741
"P43",-0.34360649670445
"P44",0.86338267683249
"P45",0.86338267683249
"P46",-0.760564904760607
"P47",1.13062285267096
"P48",-1.0372062048561
"P49",-0.450624720868982
"P50",-0.322192155336659
"P51",-1.59525824707838
"P52",-1.22480491714151
"P53",-0.727362103236299
"P54",-0.727362103236299
"P55",-0.117990930129516
"P56",0.388939253658175
"P57",0.388939253658175
"P58",-0.117990930129516
"P59",0.388939253658175
"P60",-0.727362103236299
"P61",0.86338267683249
"P62",-2.09983141859044
"P63",-0.117990930129516
"P64",-0.450624720868982
"P65",-0.436569451716405
"P66",0.86338267683249
"P67",-0.699966766993084
"P68",-0.322192155336659
"P69",0.692988671969794
"P70",0.86338267683249
"P71",-1.0372062048561
"P72",-0.863174885444241
"P73",1.22373576357501
"P74",0.388939253658175
"P75",0.388939253658175
"P76",-1.0372062048561
"P77",0.231256881015258
"P78",0.692988671969794
"P79",-0.436569451716405
"P80",0.737947417054893
"P81",0.191551084223592
"P82",-0.450624720868982
"P83",-0.727362103236299
"P84",0.246891732180741
"P85",-1.59525824707838
"P86",1.28491507436137
"P87",-0.727362103236299
"P88",0.191551084223592
"P89",-0.436569451716405
"P90",0.885892594868
"P91",-0.863174885444241
"P92",-0.863174885444241
"P93",0.183294892410545
"P94",-0.436569451716405
"P95",-0.117990930129516
"P96",0.737947417054893
"P97",-0.117990930129516
"P98",0.246891732180741
"P99",-0.436569451716405
"P100",0.473920712193997
"P101",-0.117990930129516
"P102",0.86338267683249
"P103",-1.22480491714151
"P104",0.86338267683249
"P105",0.86338267683249
"P106",0.86338267683249
"P107",1.15732262536226
"P108",0.737947417054893
"P109",0.388939253658175
"P110",-1.22480491714151
"P111",0.388939253658175
"P112",1.47819735692975
"P113",0.86338267683249
"P114",-0.760564904760607
"P115",0.388939253658175
"P116",-0.117990930129516
"P117",-0.727362103236299
"P118",0.737947417054893
"P119",-1.59525824707838
"P120",-0.436569451716405
"P121",-0.727362103236299
"P122",-0.322192155336659
"P123",-0.727362103236299
"P124",0.86338267683249
"P125",0.388939253658175
"P126",-1.22480491714151
"P127",-0.436569451716405
"P128",0.885892594868
"P129",-0.699966766993084
"P130",-0.117990930129516
"P131",-0.699966766993084
"P132",-0.34360649670445
"P133",-1.22480491714151
"P134",0.473920712193997
"P135",-0.117990930129516
"P136",0.737947417054893
"P137",-0.436569451716405
"P138",0.388939253658175
"P139",1.22373576357501
"P140",-0.450624720868982
"P141",-0.727362103236299
"P142",-1.22480491714151
"P143",-0.436569451716405
"P144",-2.09983141859044
"P145",-0.34360649670445
"P146",1.47819735692975
"P147",0.473920712193997
"P148",0.473920712193997
"P149",-1.22480491714151
"P150",-0.117990930129516
"P151",-1.0372062048561
"P152",1.22373576357501
"P153",-0.117990930129516
"P154",-0.699966766993084
"P155",0.748775056011106
"P156",0.86338267683249
"P157",-0.117990930129516
"P158",-1.59525824707838
"P159",0.737947417054893
"P160",2.03184448389657
"P161",1.28491507436137
"P162",-1.59525824707838
"P163",0.86338267683249
"P164",0.86338267683249
"P165",-0.863174885444241
"P166",-0.34360649670445
"P167",1.47819735692975
"P168",0.86338267683249
"P169",-1.59525824707838
"P170",1.71218660090489
"P171",-0.727362103236299
"P172",-0.34360649670445
"P173",0.86338267683249
"P174",-0.117990930129516
"P175",-0.727362103236299
"P176",-2.09983141859044
"P177",0.388939253658175
"P178",1.47819735692975
"P179",0.388939253658175
"P180",0.86338267683249
"P181",1.22373576357501
"P182",-0.34360649670445
"P183",0.191551084223592
"P184",-0.436569451716405
"P185",1.47819735692975
"P186",0.388939253658175
"P187",-2.09983141859044
"P188",0.388939253658175
"P189",1.13062285267096
"P190",-1.10722109264862
"P191",-0.117990930129516
"P192",-0.727362103236299
"P193",1.47819735692975
"P194",-0.436569451716405
"P195",-1.59525824707838
"P196",0.191551084223592
"P197",-0.450624720868982
"P198",-0.117990930129516
"P199",0.473920712193997
"P200",1.47819735692975
"P201",0.473920712193997
"P202",-0.117990930129516
"P203",0.246891732180741
"P204",1.47819735692975
"P205",-0.117990930129516
"P206",0.86338267683249
"P207",-0.34360649670445
"P208",-1.59525824707838
"P209",-1.6778336599615
"P210",1.22373576357501
"P211",0.388939253658175
"P212",0.259850713651985
"P213",-0.34360649670445
"P214",-0.436569451716405
"P215",1.30022807752047
"P216",-0.727362103236299
"P217",-0.322192155336659
"P218",0.259850713651985
"P219",1.21514811568692
"P220",-2.09983141859044
"P221",0.737947417054893
"P222",-0.450624720868982
"P223",-0.322192155336659
