"participant_id","theta"
"P1",0.473501589837071
"P2",-0.436650990913303
"P3",0.231333902601646
"P4",1.22362679815053
"P5",0.389039215243042
"P6",0.191623030779801
"P7",-0.118096216125566
"P8",0.183360190773341
"P9",-0.436650990913303
"P10",-0.322284380577292
"P11",1.28484201513532
"P12",-0.727421101413727
"P13",-0.118096216125566
"P14",-1.22485457505433
"P15",1.47823504628194
"P16",0.191623030779801
"P17",0.389039215243042
"P18",-0.727421101413727
"P19",-0.436650990913303
"P20",-1.10725008401148
"P21",-1.10725008401148
"P22",-1.03724806947755
"P23",0.863378977216433
"P24",-0.450716185500277
"P25",2.03181628906789
"P26",-0.450716185500277
"P27",-0.450716185500277
"P28",0.737842945434543
"P29",-1.03724806947755
"P30",0.25992604219848
"P31",0.389039215243042
"P32",-0.450716185500277
"P33",0.389039215243042
"P34",-1.22485457505433
"P35",1.47823504628194
"P36",1.22362679815053
"P37",-1.67786498800496
"P38",1.30016449325455
"P39",1.47823504628194
"P40",1.26009423294304
"P41",0.231333902601646
"P42",0.246965504232156
"P43",-0.343697554581728
"P44",0.863378977216433
"P45",0.863378977216433
"P46",-0.760612108084738
"P47",1.13071989394517
"P48",-1.03724806947755
"P49",-0.450716185500277
"P50",-0.322284380577292
"P51",-1.59530243306622
"P52",-1.22485457505433
"P53",-0.727421101413727
"P54",-0.727421101413727
"P55",-0.118096216125566
"P56",0.389039215243042
"P57",0.389039215243042
"P58",-0.118096216125566
"P59",0.389039215243042
"P60",-0.727421101413727
"P61",0.863378977216433
"P62",-2.09985895550225
"P63",-0.118096216125566
"P64",-0.450716185500277
"P65",-0.436650990913303
"P66",0.863378977216433
"P67",-0.700026974633561
"P68",-0.322284380577292
"P69",0.692851371921181
"P70",0.863378977216433
"P71",-1.03724806947755
"P72",-0.863237017528791
"P73",1.22362679815053
"P74",0.389039215243042
"P75",0.389039215243042
"P76",-1.03724806947755
"P77",0.231333902601646
"P78",0.692851371921181
"P79",-0.436650990913303
"P80",0.737842945434543
"P81",0.191623030779801
"P82",-0.450716185500277
"P83",-0.727421101413727
"P84",0.246965504232156
"P85",-1.59530243306622
"P86",1.28484201513532
"P87",-0.727421101413727
"P88",0.191623030779801
"P89",-0.436650990913303
"P90",0.885963060212109
"P91",-0.863237017528791
"P92",-0.863237017528791
"P93",0.183360190773341
"P94",-0.436650990913303
"P95",-0.118096216125566
"P96",0.737842945434543
"P97",-0.118096216125566
"P98",0.246965504232156
"P99",-0.436650990913303
"P100",0.473501589837071
"P101",-0.118096216125566
"P102",0.863378977216433
"P103",-1.22485457505433
"P104",0.863378977216433
"P105",0.863378977216433
"P106",0.863378977216433
"P107",1.15750910387783
"P108",0.737842945434543
"P109",0.389039215243042
"P110",-1.22485457505433
"P111",0.389039215243042
"P112",1.47823504628194
"P113",0.863378977216433
"P114",-0.760612108084738
"P115",0.389039215243042
"P116",-0.118096216125566
"P117",-0.727421101413727
"P118",0.737842945434543
"P119",-1.59530243306622
"P120",-0.436650990913303
"P121",-0.727421101413727
"P122",-0.322284380577292
"P123",-0.727421101413727
"P124",0.863378977216433
"P125",0.389039215243042
"P126",-1.22485457505433
"P127",-0.436650990913303
"P128",0.885963060212109
"P129",-0.700026974633561
"P130",-0.118096216125566
"P131",-0.700026974633561
"P132",-0.343697554581728
"P133",-1.22485457505433
"P134",0.473501589837071
"P135",-0.118096216125566
"P136",0.737842945434543
"P137",-0.436650990913303
"P138",0.389039215243042
"P139",1.22362679815053
"P140",-0.450716185500277
"P141",-0.727421101413727
"P142",-1.22485457505433
"P143",-0.436650990913303
"P144",-2.09985895550225
"P145",-0.343697554581728
"P146",1.47823504628194
"P147",0.473501589837071
"P148",0.473501589837071
"P149",-1.22485457505433
"P150",-0.118096216125566
"P151",-1.03724806947755
"P152",1.22362679815053
"P153",-0.118096216125566
"P154",-0.700026974633561
"P155",0.748679157982115
"P156",0.863378977216433
"P157",-0.118096216125566
"P158",-1.59530243306622
"P159",0.737842945434543
"P160",2.03181628906789
"P161",1.28484201513532
"P162",-1.59530243306622
"P163",0.863378977216433
"P164",0.863378977216433
"P165",-0.863237017528791
"P166",-0.343697554581728
"P167",1.47823504628194
"P168",0.863378977216433
"P169",-1.59530243306622
"P170",1.71208207893493
"P171",-0.727421101413727
"P172",-0.343697554581728
"P173",0.863378977216433
"P174",-0.118096216125566
"P175",-0.727421101413727
"P176",-2.09985895550225
"P177",0.389039215243042
"P178",1.47823504628194
"P179",0.389039215243042
"P180",0.863378977216433
"P181",1.22362679815053
"P182",-0.343697554581728
"P183",0.191623030779801
"P184",-0.436650990913303
"P185",1.47823504628194
"P186",0.389039215243042
"P187",-2.09985895550225
"P188",0.389039215243042
"P189",1.13071989394517
"P190",-1.10725008401148
"P191",-0.118096216125566
"P192",-0.727421101413727
"P193",1.47823504628194
"P194",-0.436650990913303
"P195",-1.59530243306622
"P196",0.191623030779801
"P197",-0.450716185500277
"P198",-0.118096216125566
"P199",0.473501589837071
"P200",1.47823504628194
"P201",0.473501589837071
"P202",-0.118096216125566
"P203",0.246965504232156
"P204",1.47823504628194
"P205",-0.118096216125566
"P206",0.863378977216433
"P207",-0.343697554581728
"P208",-1.59530243306622
"P209",-1.67786498800496
"P210",1.22362679815053
"P211",0.389039215243042
"P212",0.25992604219848
"P213",-0.343697554581728
"P214",-0.436650990913303
"P215",1.30016449325455
"P216",-0.727421101413727
"P217",-0.322284380577292
"P218",0.25992604219848
"P219",1.21502708997376
