"participant_id","theta"
"78937",-0.363649101209314
"130850",0.507895535820209
"145837",1.83354655174007
"160816",-0.363649101209314
"163974",1.84456131269944
"168052",-0.363649101209314
"174848",0.695257409350869
"175418",2.05588293172588
"176775",2.35741758433752
"227411",2.02732521358496
"244342",-0.00795811664198352
"249296",-0.363649101209314
"258059",0.507895535820209
"259238",2.48045824312301
"260856",-0.363649101209314
"263990",-0.363649101209314
"264347",0.507895535820209
"277937",-0.363649101209314
"281307",-0.00795811664198352
"283194",-0.363649101209314
"283335",-1.33898818926926
"298880",-0.363649101209314
"300062",-0.363649101209314
"300502",-0.00795811664198352
"301846",2.07443909677329
"302346",-0.840907582033628
"302815",0.850492078158074
"303126",0.802827250223232
"306729",0.507895535820209
"310064",-0.427955472240082
"312080",-0.00795811664198352
"313120",-0.840907582033628
"313391",-0.982305020327035
"314282",-0.840907582033628
"315984",-0.363649101209314
"316333",0.271473353357419
"316361",0.695257409350869
"316433",-1.44915372960299
"319691",0.271473353357419
"319886",-0.363649101209314
"320756",-1.33898818926926
"320785",0.271473353357419
"321115",-0.363649101209314
"321537",0.512905348229527
"321609",2.48045824312301
"321914",2.05818696135825
"322019",-0.00795811664198352
"322087",2.48045824312301
"322172",-0.00795811664198352
"322309",-3.1882206913796
"322559",0.507895535820209
"322934",0.271473353357419
"323461",2.23918917378539
"323793",-0.363649101209314
"324137",1.70622527955538
"324284",1.41903206581489
"324615",0.695257409350869
"324619",-0.363649101209314
"325107",2.00449317838937
"325868",2.48045824312301
"326266",0.695257409350869
"326316",-0.363649101209314
"327271",-0.840907582033628
"327459",0.507895535820209
"327467",0.507895535820209
"327501",-0.840907582033628
"327502",1.34213999617817
"327574",0.512905348229527
"328473",0.850492078158074
"329191",-0.86107815803071
"330723",-1.92359615116315
"330752",0.850492078158074
"332332",-0.363649101209314
"332693",0.271473353357419
"333530",-0.00795811664198352
"333882",0.850492078158074
"334503",0.850492078158074
"335276",-0.363649101209314
"335894",-0.363649101209314
"335906",-1.40761783450148
"336453",-0.363649101209314
"336538",0.937771885440949
"337371",2.10830564139684
"339048",-0.840907582033628
"339842",-0.00795811664198352
"341486",1.98789314549786
"343441",-0.00795811664198352
"344280",2.14227078579065
"346898",0.937771885440949
"347382",-0.00795811664198352
"350298",-0.149667909693021
"351275",2.34307503345902
"352244",0.507895535820209
"352401",-0.363649101209314
"352961",1.04548363514333
"353861",-3.1882206913796
"354148",2.11645149851915
"354372",0.850492078158074
"354489",0.507895535820209
"354594",2.34307503345902
"354723",-0.363649101209314
"355451",0.512905348229527
"355470",1.41903206581489
"355526",2.35741758433752
"356057",0.850492078158074
"356407",-0.00795811664198352
"356562",-0.363649101209314
"357039",2.34307503345902
"357641",0.695257409350869
"357642",-0.363649101209314
"358344",-0.363649101209314
"359418",-0.840907582033628
"359771",-0.363649101209314
"359886",2.28664145012603
"361079",-3.1882206913796
"361486",2.13529691087003
"362139",1.70622527955538
"363033",0.271473353357419
"363809",-0.363649101209314
"364270",-0.840907582033628
"364538",-1.92359615116315
"364664",-0.427955472240082
"364867",0.850492078158074
"365436",0.227428837774027
"365444",1.94563404460235
"365813",-0.840907582033628
"366164",-1.44915372960299
"366622",1.35219945934996
"366874",2.48045824312301
"367508",-0.563148250446751
"367684",-0.00795811664198352
"367733",-0.00795811664198352
"368800",0.271473353357419
"369866",1.83572376493787
"369890",0.850492078158074
"370512",-1.40761783450148
"370874",0.512905348229527
"370963",2.35741758433752
"372956",0.507895535820209
"373431",0.271473353357419
"373957",-0.00795811664198352
"375476",-0.363649101209314
"377480",0.271473353357419
"377645",-0.00795811664198352
"378496",-0.00795811664198352
"378711",1.91845683426851
"378966",0.227428837774027
"379843",-0.00795811664198352
"382466",-0.363649101209314
"383044",-0.840907582033628
"383188",1.13480402339038
"383340",-0.363649101209314
"384912",-0.363649101209314
"385439",-0.363649101209314
"386083",-0.154433062714355
"386091",1.51848924330005
"386289",-0.363649101209314
"388148",1.13546069762637
"388502",-1.44915372960299
"388558",2.35741758433752
"389567",0.507895535820209
"390242",-0.840907582033628
"393093",1.41903206581489
"393128",0.695257409350869
"393367",2.48045824312301
"393539",-0.363649101209314
"393818",-1.83287953048127
"393998",2.03853961628633
"394321",-0.840907582033628
"394733",1.13546069762637
"394805",1.41903206581489
"395289",-0.363649101209314
"395418",0.507895535820209
"395510",-1.33898818926926
"395766",-0.363649101209314
"396497",0.271473353357419
"398662",0.850492078158074
"398756",1.13546069762637
"399076",-0.363649101209314
"399078",1.53169732545508
"399543",-0.363649101209314
"399550",0.507895535820209
"399904",2.35741758433752
"400508",-1.44915372960299
"400606",1.13546069762637
"400923",-0.363649101209314
"401276",0.507895535820209
"401343",1.71042055255934
"401437",-0.840907582033628
"401598",0.271473353357419
"401787",1.13546069762637
"401971",-0.00795811664198352
"402042",-0.363649101209314
"402793",0.271473353357419
"403345",2.48045824312301
"405095",-0.363649101209314
"409100",0.507895535820209
"409583",2.05818696135825
"409752",-0.363649101209314
"409900",0.850492078158074
"410533",-0.427955472240082
"411170",-0.840907582033628
"411613",0.271473353357419
"412989",0.507895535820209
"413143",-0.840907582033628
"413850",1.25295611096247
"414562",-0.363649101209314
"415207",-0.363649101209314
"417088",0.507895535820209
"417775",2.35741758433752
"417836",-0.363649101209314
"419024",-1.86789268720234
"419032",0.850492078158074
"420017",1.13546069762637
"420043",-0.363649101209314
"420076",1.73206596289961
"421192",-0.363649101209314
"422208",0.507895535820209
"422478",-0.840907582033628
"423851",2.26497473153426
"424204",0.271473353357419
"424570",2.0248906354325
"424860",-0.363649101209314
"425348",-1.92359615116315
"425749",0.512905348229527
"426311",-1.33898818926926
"427143",2.12013021513468
"427317",-0.840907582033628
"427720",-0.363649101209314
"428182",-1.92359615116315
"428210",-0.840907582033628
"428875",-0.363649101209314
"429041",-0.363649101209314
"429046",2.28800754276501
"430482",-0.363649101209314
"430711",-0.00795811664198352
"431290",-0.363649101209314
"433749",-0.363649101209314
"434201",0.850492078158074
"435008",0.850492078158074
"435049",0.512905348229527
"435402",-0.363649101209314
"436071",2.48045824312301
"436166",-0.86107815803071
"436273",0.937771885440949
"436711",-0.840907582033628
"437658",-0.00795811664198352
"438495",0.507895535820209
"438966",0.271473353357419
"440657",-0.363649101209314
"440812",0.507895535820209
"440981",1.41903206581489
"441607",1.13480402339038
"442736",0.271473353357419
"442803",-0.363649101209314
"442824",-0.363649101209314
"443214",2.05818696135825
"444110",-3.1882206913796
"444298",0.937771885440949
"445540",0.271473353357419
"445765",-0.666598802904955
"446287",-0.363649101209314
"446363",-0.936171984682564
"446933",-1.33898818926926
"446988",-0.840907582033628
"447397",-0.363649101209314
"448174",0.507895535820209
"448381",-0.840907582033628
"448818",-0.363649101209314
"448834",1.13546069762637
"449479",-0.840907582033628
"449523",-0.840907582033628
"450322",2.02318502748476
"451167",0.850492078158074
"451615",1.13546069762637
"451700",-0.363649101209314
"452578",2.48045824312301
"452840",0.507895535820209
"453498",-0.363649101209314
"453897",1.20899106892484
"454052",0.850492078158074
"454395",2.34307503345902
"455419",2.01812338140163
"455585",0.507895535820209
"456167",0.695257409350869
"456859",1.99822418058849
"457352",0.271473353357419
"457836",-0.840907582033628
"458642",0.695257409350869
"459222",-0.363649101209314
"459571",1.13546069762637
"460008",-1.44915372960299
"460275",2.28800754276501
"460640",1.25154183009705
"462829",2.48045824312301
"463871",-0.840907582033628
"464535",1.46960304796639
"465054",-1.40761783450148
"465398",2.48045824312301
"465598",-1.44915372960299
"465643",-0.363649101209314
"465839",-0.363649101209314
"467137",2.14227078579065
"467554",2.10042025548919
"467833",0.507895535820209
"467967",1.62249631528447
"469696",-0.840907582033628
"469797",-0.363649101209314
"469906",0.271473353357419
"470882",1.94831149992373
"470886",-0.363649101209314
"471986",-1.33898818926926
"472081",1.20899106892484
"472217",-0.00795811664198352
"472745",-0.840907582033628
"473362",0.850492078158074
"473369",2.48045824312301
"473839",-0.363649101209314
"475230",1.9809690245053
"476012",-0.840907582033628
"476020",2.13529691087003
"477235",-2.01080624959324
"477642",-1.40761783450148
"478175",0.507895535820209
"479853",-0.363649101209314
"480505",2.12858991374353
"480543",-0.840907582033628
"480705",2.11645149851915
"481071",0.850492078158074
"481266",-0.363649101209314
"481895",2.26497473153426
"481898",2.0501664787852
"483241",-0.00795811664198352
"485450",0.271473353357419
"486225",2.48045824312301
"487819",-0.840907582033628
"487894",0.850492078158074
"487972",1.8109843644702
"488116",1.13546069762637
"488558",-0.363649101209314
"488577",1.35219945934996
"489274",-0.363649101209314
"490573",-0.840907582033628
"490972",-0.363649101209314
"491051",-0.930460258746761
"491370",-0.363649101209314
"492237",2.48045824312301
"492428",1.51848924330005
"492915",2.48045824312301
"493068",-0.363649101209314
"493503",2.48045824312301
"494007",-0.363649101209314
"494308",-0.00795811664198352
"495258",-0.982305020327035
"495420",-0.840907582033628
"496007",0.271473353357419
"496081",-2.71039508590856
"496574",-0.363649101209314
"496849",-0.840907582033628
"496959",-0.363649101209314
"497182",2.01379072743234
"497246",1.93590415684229
"497496",-0.363649101209314
"497651",1.35219945934996
"497890",-0.363649101209314
"498339",-0.00795811664198352
"498559",2.48045824312301
"499574",0.695257409350869
"499918",0.695257409350869
"500708",-0.00795811664198352
"500850",-0.86107815803071
"501732",2.21546567256527
"502155",2.48045824312301
"502325",2.34307503345902
"502541",2.48045824312301
"502629",2.48045824312301
"503618",-0.363649101209314
"503761",-0.363649101209314
"504853",-0.363649101209314
"506647",0.271473353357419
"509489",-0.840907582033628
"510143",1.13546069762637
"510328",1.82211931932327
"510342",-0.840907582033628
"510575",0.850492078158074
"511043",-0.363649101209314
"512568",2.48045824312301
"512876",0.512905348229527
"513722",0.507895535820209
"514113",1.35219945934996
"514684",1.13546069762637
"516147",0.512905348229527
"516511",-0.840907582033628
"516518",-0.363649101209314
"517358",-0.363649101209314
"517398",0.271473353357419
"517433",0.271473353357419
"517761",-0.840907582033628
"518333",-0.363649101209314
"518344",-0.363649101209314
"519157",0.507895535820209
"519253",1.77079683073093
"519342",-0.363649101209314
"520956",-0.840907582033628
"521399",0.507895535820209
"521546",-0.00795811664198352
"522019",-0.840907582033628
"522838",-0.00795811664198352
"523584",-0.363649101209314
"523662",-0.00795811664198352
"523866",0.507895535820209
"524126",-0.427955472240082
"524138",-0.840907582033628
"524895",-0.840907582033628
"525797",0.850492078158074
"526620",1.90007916495029
"527036",2.28664145012603
"527517",2.35741758433752
"527731",-0.00795811664198352
"527799",-0.00795811664198352
"528724",-0.363649101209314
"528745",1.13546069762637
"530250",1.3829112527265
"530503",2.34307503345902
"531028",0.271473353357419
"531303",-1.92359615116315
"531902",0.507895535820209
"532502",2.04419003368561
"532790",-0.363649101209314
"532814",2.48045824312301
"532953",1.13546069762637
"533688",-0.427955472240082
"534108",1.64172642207587
"534295",0.507895535820209
"534347",-0.363649101209314
"535009",0.271473353357419
"535436",-0.363649101209314
"535993",0.271473353357419
"536779",-0.840907582033628
"537043",-0.840907582033628
"537087",-0.00795811664198352
"537347",0.695257409350869
"537490",1.77788526961471
"537908",-0.363649101209314
"539152",1.55627375039327
"539295",-3.1882206913796
"539572",-0.363649101209314
"539892",1.88275551506398
"541201",0.507895535820209
"541483",-0.363649101209314
"541490",2.28800754276501
"541612",0.271473353357419
"541635",-0.363649101209314
"541833",1.98788364108904
"541872",-0.363649101209314
"542132",-0.363649101209314
"542222",0.227428837774027
"542252",-0.00795811664198352
"542395",0.227428837774027
"542952",1.77788526961471
"542992",-0.363649101209314
"543719",1.25295611096247
"544129",-2.27324206669134
"544215",-0.363649101209314
"544710",0.850492078158074
"544729",2.28800754276501
"545183",0.507895535820209
"545422",-0.00795811664198352
"545741",-0.00795811664198352
"546244",-0.363649101209314
"547684",0.512905348229527
"547697",0.271473353357419
"548150",2.48045824312301
"548380",0.507895535820209
"548417",2.09837477410324
"548931",-0.840907582033628
"549855",-0.840907582033628
"549886",0.271473353357419
"549914",1.90636089191624
"550127",2.23918917378539
"550352",-0.982305020327035
"550843",-0.00795811664198352
"550998",0.850492078158074
"551775",-1.44915372960299
"551883",2.04497479086822
"551960",0.507895535820209
"552444",2.48045824312301
"552858",2.35741758433752
"553363",1.85178361041023
"553564",-0.00795811664198352
"553772",0.850492078158074
"554268",-0.363649101209314
"554274",-0.00795811664198352
"555069",-0.00795811664198352
"555554",0.850492078158074
"555733",1.76140024335455
"555949",-0.363649101209314
"556150",-0.00795811664198352
"556274",0.507895535820209
"556365",2.28664145012603
"556722",-0.427955472240082
"556786",0.937771885440949
"558147",-0.363649101209314
"558305",0.850492078158074
"558926",2.48045824312301
"558936",0.850492078158074
"559753",-1.33898818926926
"559811",1.20899106892484
"560375",-0.363649101209314
"560777",-0.840907582033628
"561612",0.507895535820209
"561636",-0.363649101209314
"561689",2.48045824312301
"561768",-0.00795811664198352
"561806",-0.0928480269643828
"561979",1.04548363514333
"562043",2.04032748606799
"562187",1.13546069762637
"562374",0.802827250223232
"562440",-0.840907582033628
"562792",1.905327154748
"563084",2.48045824312301
"563574",-0.00795811664198352
"564071",0.512905348229527
"564339",-0.363649101209314
"564579",2.21572304707961
"564594",-0.840907582033628
"564918",-0.363649101209314
"565207",2.05818696135825
"565315",-0.363649101209314
"565321",-0.86107815803071
"565326",-0.00795811664198352
"565418",2.35741758433752
"565952",0.271473353357419
"566221",-0.00795811664198352
"566658",-0.840907582033628
"567558",1.79567593460994
"567643",1.77788526961471
"567683",-0.363649101209314
"567841",1.70622527955538
"569621",0.802827250223232
"570128",1.83354655174007
"570256",-0.840907582033628
"570328",2.05818696135825
"570826",-0.363649101209314
