"participant_id","theta"
"P1",-1.04457639650564
"P2",5.89857001955665
"P3",2.87358201005487
"P4",2.31783979812106
"P5",2.73494223004393
"P6",-4.18549546883309
"P7",2.73494223004393
"P8",1.62479476662452
"P9",1.76308403913926
"P10",3.01171169152842
"P11",-0.0810554664480776
"P12",-0.389415810500028
"P13",3.01171169152842
"P14",0.790858935070253
"P15",-1.04457639650564
"P16",-0.389415810500028
"P17",-1.7568196423655
"P18",1.76308403913927
"P19",2.73494223004393
"P20",3.94619490730762
"P21",-5.45325045373831
"P22",0.506948147578489
"P23",0.931176190946116
"P24",-1.04457639650564
"P25",2.59599417791156
"P26",2.59599417791156
"P27",2.45691290771016
"P28",3.14911155528836
"P29",3.01171169152842
"P30",2.31783979812106
"P31",-5.77143596992076
"P32",4.90445323843353
"P33",3.68697051598697
"P34",-0.0810554664480776
"P35",3.94619490730762
"P36",1.90149779846305
"P37",1.0707052834288
"P38",2.59599417791156
"P39",0.931176190946114
"P40",3.68697051598698
"P41",0.506948147578489
"P42",-2.89770385940668
"P43",0.506948147578488
"P44",-5.87255838616187
"P45",1.34821028604689
"P46",3.42081527606043
"P47",3.42081527606043
"P48",2.59599417791156
"P49",4.07291728808332
"P50",4.55968558443045
"P51",-5.90952784783914
"P52",0.79085893507025
"P53",2.73494223004393
"P54",4.90445323843353
"P55",3.94619490730762
"P56",2.59599417791156
"P57",0.931176190946117
"P58",5.51312269515784
"P59",2.59599417791156
"P60",-1.7568196423655
"P61",-4.35941511008746
"P62",-2.89770385940668
"P63",1.90149779846305
"P64",2.45691290771016
"P65",3.8175161689405
"P66",-1.7568196423655
"P67",2.45691290771016
"P68",0.931176190946115
"P69",5.6579179474823
"P70",-2.89770385940668
"P71",5.9619909923679
"P72",-2.89770385940668
"P73",3.42081527606043
"P74",1.76308403913927
"P75",3.8175161689405
"P76",-5.81370465561787
"P77",-4.00913708030581
"P78",4.07291728808332
"P79",-2.7059536366481
"P80",-0.875518855567121
"P81",-2.7059536366481
"P82",-0.0810554664480776
"P83",5.8015499464521
"P84",2.31783979812106
"P85",-2.7059536366481
"P86",-1.2173036534127
"P87",2.59599417791156
"P88",-4.53106573899566
"P89",-1.39368268242556
"P90",5.12430254223956
"P91",-4.00913708030581
"P92",2.31783979812106
"P93",5.2299162615433
"P94",-2.89770385940668
"P95",2.59599417791156
"P96",-2.7059536366481
"P97",-5.45325045373831
"P98",-3.83017403083154
"P99",2.31783979812106
"P100",2.04008999746556
"P101",1.90149779846305
"P102",3.68697051598698
"P103",5.01555100896845
"P104",-2.7059536366481
"P105",-1.2173036534127
"P106",-0.875518855567121
"P107",2.87358201005487
"P108",5.98147865092311
"P109",0.931176190946115
"P110",0.790858935070252
"P111",2.31783979812106
"P112",-0.875518855567121
"P113",0.506948147578488
"P114",4.07291728808332
"P115",5.95069526336187
"P116",-3.27737471725717
"P117",-0.548093093930208
"P118",-1.7568196423655
"P119",-1.94299534484361
"P120",4.55968558443045
"P121",5.99142353073256
"P122",0.217014933986808
"P123",-1.04457639650564
"P124",-2.7059536366481
"P125",3.42081527606043
"P126",-0.0810554664480776
"P127",-5.32687316046016
"P128",-1.2173036534127
"P129",-0.389415810500028
"P130",-0.548093093930207
"P131",3.01171169152842
"P132",1.34821028604689
"P133",-3.64851745464911
"P134",2.04008999746556
"P135",3.28555420671174
"P136",-2.89770385940668
"P137",-0.233817941792372
"P138",2.45691290771016
"P139",-2.13164323092953
"P140",5.8015499464521
"P141",5.91304333649412
"P142",0.931176190946116
"P143",5.92506023521595
"P144",-3.08838380320242
"P145",5.94354751039031
"P146",-1.39368268242556
"P147",-5.81370465561787
"P148",3.28555420671174
"P149",-1.04457639650564
"P150",-1.2173036534127
"P151",2.73494223004393
"P152",5.98676794728598
"P153",-3.08838380320242
"P154",-2.7059536366481
"P155",-0.710067460535636
"P156",-3.08838380320242
"P157",3.94619490730762
"P158",-0.0810554664480776
"P159",-1.2173036534127
"P160",-5.98699528986781
"P161",-1.7568196423655
"P162",5.9766547585504
"P163",0.79085893507025
"P164",2.04008999746556
"P165",-0.233817941792372
"P166",-0.710067460535636
"P167",0.362863959108091
"P168",-1.94299534484361
"P169",-3.83017403083155
"P170",3.8175161689405
"P171",1.48654262691598
"P172",-0.0810554664480776
"P173",2.45691290771016
"P174",-0.389415810500028
"P175",2.59599417791156
"P176",-3.08838380320242
"P177",-2.89770385940668
"P178",-2.13164323092953
"P179",-1.7568196423655
"P180",3.94619490730762
"P181",-5.90952784783914
"P182",3.8175161689405
"P183",-1.04457639650564
"P184",-1.39368268242556
"P185",-4.53106573899566
"P186",-1.04457639650564
"P187",5.42610444383534
"P188",5.91304333649412
"P189",-5.45325045373831
"P190",-3.83017403083154
"P191",3.01171169152842
"P192",3.94619490730762
"P193",-2.89770385940668
"P194",0.79085893507025
"P195",0.931176190946115
"P196",1.20965373409316
"P197",4.07291728808332
"P198",3.28555420671174
"P199",-1.7568196423655
"P200",3.28555420671174
"P201",5.71494239086943
"P202",-4.35941511008746
"P203",5.85966736691455
"P204",-2.7059536366481
"P205",5.99375654915374
"P206",-2.89770385940668
"P207",5.76244342055984
"P208",1.62479476662452
"P209",0.790858935070253
"P210",5.42610444383533
"P211",3.55468366941721
"P212",5.42610444383533
"P213",0.217014933986808
"P214",-1.2173036534127
"P215",2.59599417791156
"P216",5.2299162615433
"P217",-1.94299534484361
"P218",-2.7059536366481
"P219",1.76308403913927
"P220",4.07291728808332
"P221",3.8175161689405
"P222",-4.18549546883309
"P223",5.98814345292735
"P224",-3.27737471725717
"P225",-2.7059536366481
"P226",-4.18549546883309
"P227",1.62479476662452
"P228",-1.2173036534127
"P229",3.28555420671174
"P230",3.14911155528836
"P231",-4.00913708030581
"P232",2.59599417791156
"P233",-1.39368268242556
"P234",-3.08838380320242
"P235",0.79085893507025
"P236",5.33109174188267
"P237",-3.08838380320242
"P238",0.931176190946115
"P239",-5.95665076363643
"P240",5.98676794728599
"P241",3.28555420671174
"P242",1.76308403913927
"P243",3.94619490730762
"P244",4.07291728808332
"P245",-5.93376089028983
"P246",2.45691290771016
"P247",-0.233817941792372
"P248",-3.64851745464911
"P249",-5.95665076363643
"P250",-0.875518855567121
"P251",2.17887796341533
"P252",-5.95665076363643
"P253",-2.7059536366481
"P254",-5.77143596992076
"P255",3.8175161689405
"P256",5.96199099236789
"P257",-1.94299534484361
"P258",-0.548093093930208
"P259",1.76308403913927
"P260",-1.94299534484361
"P261",2.73494223004393
"P262",-2.7059536366481
"P263",3.01171169152842
"P264",-0.875518855567121
"P265",-5.95665076363643
"P266",-4.18549546883309
"P267",2.45691290771016
"P268",0.931176190946115
"P269",-0.0810554664480776
"P270",5.92506023521594
"P271",-1.7568196423655
"P272",-2.89770385940668
"P273",2.59599417791156
"P274",0.931176190946116
"P275",2.45691290771016
"P276",5.99306366316524
"P277",5.76244342056045
"P278",-3.08838380320242
"P279",-5.99244520597698
"P280",1.48654262691598
"P281",-2.89770385940668
"P282",-2.7059536366481
"P283",-2.89770385940668
"P284",-3.08838380320242
"P285",-5.94278295813227
"P286",-1.04457639650564
"P287",4.07291728808332
"P288",-3.08838380320242
"P289",5.01555100896845
"P290",-1.04457639650564
"P291",-5.90952784783914
"P292",-2.7059536366481
"P293",-5.95665076363643
"P294",-2.7059536366481
"P295",2.87358201005487
"P296",-4.53106573899566
"P297",1.20965373409316
"P298",-3.83017403083155
"P299",5.76244342056046
"P300",-3.64851745464911
"P301",-1.04457639650564
"P302",-1.7568196423655
"P303",-2.7059536366481
"P304",3.42081527606043
"P305",-0.875518855567121
"P306",-2.13164323092953
"P307",2.31783979812105
"P308",3.28555420671174
"P309",-3.27737471725717
"P310",0.649529258550506
"P311",5.92506023521594
"P312",-0.389415810500028
"P313",3.28555420671173
"P314",5.71494239086943
"P315",-1.04457639650564
"P316",3.42081527606043
"P317",-2.7059536366481
"P318",-0.389415810500028
"P319",2.73494223004393
"P320",5.51312269515783
"P321",-2.7059536366481
"P322",-0.0810554664480776
"P323",-1.04457639650564
"P324",-0.875518855567121
"P325",-0.875518855567121
"P326",-2.89770385940668
"P327",1.0707052834288
"P328",-5.90952784783914
"P329",5.97035195354955
"P330",1.48654262691598
"P331",3.8175161689405
"P332",-5.0293151364829
"P333",5.83354279876564
"P334",2.59599417791156
"P335",-5.99244520597698
"P336",3.28555420671174
"P337",3.68697051598698
"P338",3.68697051598698
"P339",-0.389415810500028
"P340",4.07291728808332
"P341",0.931176190946114
"P342",5.01555100896845
"P343",2.73494223004393
"P344",-0.875518855567121
"P345",3.42081527606043
"P346",-0.875518855567121
"P347",0.649529258550506
"P348",1.34821028604689
"P349",3.14911155528836
"P350",-1.7568196423655
"P351",1.20965373409316
"P352",-2.89770385940668
"P353",3.01171169152842
"P354",-1.7568196423655
"P355",-1.7568196423655
"P356",3.8175161689405
"P357",-4.35941511008746
"P358",3.8175161689405
"P359",-1.7568196423655
"P360",-2.7059536366481
"P361",-0.875518855567121
"P362",-1.04457639650564
"P363",5.59065577759402
"P364",1.90149779846305
"P365",1.48654262691598
"P366",5.33109174188267
"P367",-4.18549546883309
"P368",-1.94299534484361
"P369",-0.875518855567121
"P370",-4.70045348680439
"P371",3.28555420671174
"P372",-3.64851745464911
"P373",-1.7568196423655
"P374",-4.70045348680439
"P375",1.48654262691598
"P376",-3.08838380320242
"P377",-2.7059536366481
"P378",-0.548093093930207
"P379",3.14911155528836
"P380",5.96199099236789
"P381",-0.0810554664480776
"P382",-5.56032704373293
"P383",-5.81370465561787
"P384",-1.39368268242556
"P385",-1.7568196423655
"P386",-0.875518855567121
"P387",-0.548093093930208
"P388",-1.04457639650564
"P389",1.62479476662452
"P390",-1.7568196423655
"P391",5.99228950458932
"P392",1.62479476662452
"P393",3.14911155528836
"P394",-5.93376089028983
"P395",-2.13164323092953
"P396",2.73494223004393
"P397",1.76308403913927
"P398",-1.7568196423655
"P399",1.48654262691598
"P400",0.931176190946115
"P401",3.28555420671174
"P402",-4.00913708030581
"P403",4.07291728808332
"P404",0.931176190946125
"P405",-1.94299534484361
"P406",-2.7059536366481
"P407",-1.2173036534127
"P408",5.42610444383533
"P409",-2.7059536366481
"P410",-2.7059536366481
"P411",-5.93376089028983
"P412",-2.7059536366481
"P413",3.14911155528836
"P414",-5.99244520597698
"P415",1.48654262691598
"P416",-0.875518855567121
"P417",1.76308403913927
"P418",3.01171169152842
"P419",5.12430254223956
"P420",2.59599417791156
"P421",-2.7059536366481
"P422",-5.95665076363643
"P423",-5.45325045373831
"P424",2.59599417791156
"P425",-0.0810554664480776
"P426",5.33109174188267
"P427",-5.92285153116696
"P428",-4.70045348680439
"P429",5.95678081136393
"P430",-1.7568196423655
"P431",3.28555420671174
"P432",2.45691290771016
"P433",1.76308403913927
"P434",3.8175161689405
