"participant_id","theta"
"P1",-0.0263742307329735
"P2",-0.0641876086858224
"P3",1.39923636414451
"P4",-1.18115354034495
"P5",0.340517546620731
"P6",-0.0641876086858224
"P7",0.340517546620731
"P8",0.340517546620731
"P9",-0.0641876086858224
"P10",-0.4468876216127
"P11",0.683989553604679
"P12",-0.959580329290031
"P13",0.204888079741644
"P14",0.898561105144785
"P15",0.340517546620731
"P16",-0.0641876086858224
"P17",1.66653393376062
"P18",1.74904921834823
"P19",0.340517546620731
"P20",-0.0272763105250372
"P21",0.340517546620731
"P22",-0.0641876086858224
"P23",-0.644417649278824
"P24",0.272148802202659
"P25",-0.0641876086858224
"P26",-0.0641876086858224
"P27",1.1107814097491
"P28",1.48236103827801
"P29",-0.286532790385514
"P30",0.204888079741644
"P31",-0.0641876086858224
"P32",0.340517546620731
"P33",-0.20184562146504
"P34",-0.644417649278824
"P35",-0.0641876086858224
"P36",-0.644417649278824
"P37",-0.0641876086858224
"P38",0.272148802202659
"P39",-1.18115354034495
"P40",1.66653393376062
"P41",-0.0641876086858224
"P42",-0.286532790385514
"P43",-0.0641876086858224
"P44",-0.0641876086858224
"P45",1.48236103827801
"P46",0.340517546620731
"P47",-0.959580329290031
"P48",1.32432098174757
"P49",-0.644417649278824
"P50",-0.840894855884864
"P51",0.340517546620731
"P52",-0.644417649278824
"P53",-0.0641876086858224
"P54",-0.590800936203593
"P55",1.39923636414451
"P56",0.849618805826828
"P57",1.66653393376062
"P58",0.340517546620731
"P59",-0.840894855884864
"P60",1.19382549985207
"P61",-0.286532790385514
"P62",-0.17748117705026
"P63",-0.0641876086858224
"P64",-0.959580329290031
"P65",1.4942614270431
"P66",0.272148802202659
"P67",0.340517546620731
"P68",1.02142536715203
"P69",-0.0641876086858224
"P70",-0.0641876086858224
"P71",1.74904921834823
"P72",1.20424633497716
"P73",0.683989553604679
"P74",-0.0641876086858224
"P75",-0.0641876086858224
"P76",-0.959580329290031
"P77",-0.959580329290031
"P78",-0.0263742307329735
"P79",-0.0641876086858224
"P80",-0.644417649278824
"P81",1.48236103827801
"P82",-0.959580329290031
"P83",0.898561105144785
"P84",-0.0641876086858224
"P85",-0.806472279321125
"P86",0.340517546620731
"P87",-0.0641876086858224
"P88",1.48236103827801
"P89",1.74904921834823
"P90",-0.0641876086858224
"P91",-0.644417649278824
"P92",1.16822897312875
"P93",-0.644417649278824
"P94",0.340517546620731
"P95",-0.644417649278824
"P96",1.60852258920462
"P97",-0.286532790385514
"P98",-0.959580329290031
"P99",-0.0641876086858224
"P100",-0.0641876086858224
"P101",-0.644417649278824
"P102",-0.0641876086858224
"P103",0.340517546620731
"P104",-0.959580329290031
"P105",-0.644417649278824
"P106",1.20424633497716
"P107",1.48236103827801
"P108",-0.0641876086858224
"P109",-0.286532790385514
"P110",-0.644417649278824
"P111",-1.5706292076549
"P112",0.880950680926652
"P113",-0.959580329290031
"P114",1.1107814097491
"P115",-0.0641876086858224
"P116",0.880950680926652
"P117",1.19448739853045
"P118",-0.286532790385514
"P119",-0.17748117705026
"P120",-0.0641876086858224
"P121",1.18757863607879
"P122",-0.644417649278824
"P123",0.683989553604679
"P124",1.66653393376062
"P125",-0.644417649278824
"P126",1.48236103827801
"P127",0.683989553604679
"P128",1.60852258920462
"P129",-0.959580329290031
"P130",-1.5706292076549
"P131",1.39923636414451
"P132",0.340517546620731
"P133",-0.644417649278824
"P134",1.10979708594534
"P135",-0.0641876086858224
"P136",1.39923636414451
"P137",0.803001505219138
"P138",1.65207420844993
"P139",1.02724119286993
"P140",-0.286532790385514
"P141",-1.5706292076549
"P142",-0.644417649278824
"P143",0.272148802202659
"P144",-0.644417649278824
"P145",-0.644417649278824
"P146",0.629669638600337
"P147",0.683989553604679
"P148",0.340517546620731
"P149",-0.959580329290031
"P150",-0.0641876086858224
"P151",1.16822897312875
"P152",1.19382549985207
"P153",-0.959580329290031
"P154",1.60852258920462
"P155",0.656458505543343
"P156",-0.0641876086858224
"P157",-0.959580329290031
"P158",0.629669638600337
"P159",-0.286532790385514
"P160",-1.5706292076549
"P161",-0.0641876086858224
"P162",0.898561105144785
"P163",1.18135238630002
"P164",-0.0641876086858224
"P165",-0.644417649278824
"P166",-0.959580329290031
"P167",1.32432098174757
"P168",-0.959580329290031
"P169",-0.0641876086858224
"P170",-0.0641876086858224
"P171",-0.0641876086858224
"P172",-0.0641876086858224
"P173",-0.959580329290031
"P174",0.803001505219138
"P175",1.60852258920462
"P176",1.48236103827801
"P177",0.340517546620731
"P178",-0.286532790385514
"P179",1.60852258920462
"P180",-0.959580329290031
"P181",1.48236103827801
"P182",1.02420048256027
"P183",0.204888079741644
"P184",-0.0641876086858224
"P185",-0.644417649278824
"P186",-0.0641876086858224
"P187",-0.0641876086858224
"P188",0.683989553604679
"P189",0.204888079741644
"P190",0.204888079741644
"P191",-0.757788583517604
"P192",0.340517546620731
"P193",-0.644417649278824
"P194",1.68864016956304
"P195",-0.0641876086858224
"P196",0.898561105144785
"P197",-0.644417649278824
"P198",-0.644417649278824
"P199",-0.644417649278824
"P200",-0.0641876086858224
"P201",-0.286532790385514
"P202",0.204888079741644
"P203",-0.959580329290031
"P204",1.16822897312875
"P205",-1.18115354034495
"P206",-0.959580329290031
"P207",1.26149532791941
"P208",-0.286532790385514
"P209",1.60852258920462
"P210",1.48236103827801
"P211",-0.0641876086858224
"P212",1.78288074150164
"P213",-0.959580329290031
"P214",1.60852258920462
"P215",1.48236103827801
"P216",1.48236103827801
"P217",-1.5706292076549
"P218",-0.0641876086858224
"P219",1.74904921834823
"P220",-0.0641876086858224
"P221",1.48236103827801
"P222",-0.644417649278824
"P223",1.66653393376062
"P224",1.68864016956304
"P225",1.54687099062104
"P226",1.66653393376062
"P227",0.340517546620731
"P228",-0.286532790385514
"P229",-0.959580329290031
"P230",-0.959580329290031
